sub_plot,plot_code,treatment_code_partitioning,co2ref_ppm_sec,InputD,time,InputF,year,month,day,atmp_mb,measurement_code,replica,collar_number
21,PP1,ml,708,0,28,0.01,2013,7,11,986,NA,1,NA
21,PP1,ml,710,3,33,0.09,2013,7,11,986,NA,1,NA
21,PP1,ml,712,6,38,0.15,2013,7,11,986,NA,1,NA
21,PP1,ml,714,9,43,0.2,2013,7,11,986,NA,1,NA
21,PP1,ml,717,12,48,0.24,2013,7,11,986,NA,1,NA
21,PP1,ml,719,15,52,0.27,2013,7,11,986,NA,1,NA
21,PP1,ml,722,18,57,0.3,2013,7,11,986,NA,1,NA
21,PP1,ml,724,21,62,0.32,2013,7,11,987,NA,1,NA
21,PP1,ml,729,25,67,0.35,2013,7,11,986,NA,1,NA
21,PP1,ml,733,29,72,0.38,2013,7,11,986,NA,1,NA
21,PP1,ml,736,33,76,0.4,2013,7,11,987,NA,1,NA
21,PP1,ml,741,37,81,0.43,2013,7,11,987,NA,1,NA
21,PP1,ml,745,42,86,0.45,2013,7,11,986,NA,1,NA
21,PP1,ml,750,46,91,0.48,2013,7,11,986,NA,1,NA
21,PP1,ml,755,52,96,0.5,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,500,0,0,0,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,513,0,4,0,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,519,0,9,0,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,524,23,14,1.55,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,528,27,19,1.32,2013,7,11,987,NA,1,NA
21,PP1,con_no_lit,533,30,24,1.2,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,536,33,28,1.1,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,540,36,33,1.02,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,543,39,38,0.97,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,547,42,43,0.92,2013,7,11,987,NA,1,NA
21,PP1,con_no_lit,551,45,48,0.89,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,554,48,52,0.86,2013,7,11,986,NA,1,NA
21,PP1,con_no_lit,558,52,57,0.85,2013,7,11,986,NA,1,NA
21,PP1,so_no_lit,476,0,0,0,2013,7,11,987,NA,1,NA
21,PP1,so_no_lit,491,0,4,0,2013,7,11,987,NA,1,NA
21,PP1,so_no_lit,500,0,9,0,2013,7,11,986,NA,1,NA
21,PP1,so_no_lit,509,32,14,2.13,2013,7,11,986,NA,1,NA
21,PP1,so_no_lit,514,37,19,1.84,2013,7,11,986,NA,1,NA
21,PP1,so_no_lit,518,41,24,1.61,2013,7,11,987,NA,1,NA
21,PP1,so_no_lit,523,45,28,1.47,2013,7,11,987,NA,1,NA
21,PP1,so_no_lit,529,49,33,1.38,2013,7,11,986,NA,1,NA
21,PP1,so_no_lit,534,53,38,1.3,2013,7,11,986,NA,1,NA
21,PP1,con_nor_lit,594,0,0,0,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,593,0,4,0,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,591,0,9,0,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,590,4,14,-0.29,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,590,5,19,-0.24,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,588,5,24,-0.23,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,588,6,28,-0.21,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,588,6,33,-0.18,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,587,6,38,-0.16,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,587,6,43,-0.15,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,588,6,48,-0.12,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,588,6,52,-0.11,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,589,5,57,-0.09,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,589,5,62,-0.07,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,590,4,67,-0.05,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,591,3,72,-0.04,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,598,0,76,0,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,607,4,81,0.05,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,605,8,86,0.09,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,605,11,91,0.11,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,603,13,96,0.12,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,601,13,100,0.13,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,601,14,105,0.13,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,632,22,110,0.19,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,652,33,115,0.27,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,661,44,120,0.34,2013,7,12,985,NA,1,NA
21,PP1,con_nor_lit,661,54,124,0.4,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,465,0,0,0,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,469,0,4,0,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,474,0,9,0,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,478,12,14,0.82,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,472,8,19,0.41,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,467,3,24,0.12,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,467,0,28,0,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,468,1,33,-0.03,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,468,2,38,-0.05,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,468,2,43,-0.05,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,468,2,48,-0.05,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,469,2,52,-0.05,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,468,2,57,-0.04,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,469,2,62,-0.04,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,469,2,67,-0.03,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,480,1,72,0.01,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,480,4,76,0.05,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,480,6,81,0.07,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,479,8,86,0.08,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,480,9,91,0.1,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,480,10,96,0.1,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,480,11,100,0.11,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,480,12,105,0.11,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,481,13,110,0.11,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,481,14,115,0.11,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,482,14,120,0.11,2013,7,12,985,NA,1,NA
21,PP1,my_no_lit,482,15,124,0.11,2013,7,12,985,NA,1,NA
23,PP1,con_nor_lit,482,0,0,0,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,486,0,4,0,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,490,0,9,0,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,493,10,14,0.69,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,496,13,19,0.66,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,498,16,24,0.64,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,501,18,28,0.61,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,504,21,33,0.61,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,507,24,38,0.6,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,510,27,43,0.59,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,513,30,48,0.59,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,516,33,52,0.59,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,519,36,57,0.59,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,522,39,62,0.58,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,525,41,67,0.58,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,526,44,72,0.57,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,529,46,76,0.57,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,532,49,81,0.56,2013,7,11,986,NA,1,NA
23,PP1,con_nor_lit,534,51,86,0.56,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,463,0,0,0,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,468,0,4,0,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,470,0,9,0,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,473,9,14,0.58,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,474,10,19,0.52,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,477,13,24,0.51,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,479,14,28,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,482,17,33,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,484,19,38,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,487,22,43,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,490,24,48,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,492,27,52,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,494,29,57,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,497,32,62,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,499,34,67,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,502,37,72,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,504,39,76,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,508,42,81,0.48,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,510,45,86,0.49,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,512,47,91,0.49,2013,7,11,986,NA,1,NA
23,PP1,so_no_lit,515,50,96,0.49,2013,7,11,986,NA,1,NA
23,PP1,ml,421,0,0,0,2013,7,11,986,NA,1,NA
23,PP1,ml,433,0,4,0,2013,7,11,986,NA,1,NA
23,PP1,ml,438,0,9,0,2013,7,11,986,NA,1,NA
23,PP1,ml,441,18,14,1.23,2013,7,11,986,NA,1,NA
23,PP1,ml,443,20,19,1.01,2013,7,11,986,NA,1,NA
23,PP1,ml,445,21,24,0.84,2013,7,11,986,NA,1,NA
23,PP1,ml,447,22,28,0.74,2013,7,11,986,NA,1,NA
23,PP1,ml,449,23,33,0.67,2013,7,11,986,NA,1,NA
23,PP1,ml,451,25,38,0.61,2013,7,11,986,NA,1,NA
23,PP1,ml,453,26,43,0.58,2013,7,11,986,NA,1,NA
23,PP1,ml,456,28,48,0.55,2013,7,11,986,NA,1,NA
23,PP1,ml,458,30,52,0.54,2013,7,11,986,NA,1,NA
23,PP1,ml,461,32,57,0.53,2013,7,11,986,NA,1,NA
23,PP1,ml,462,34,62,0.51,2013,7,11,986,NA,1,NA
23,PP1,ml,465,36,67,0.5,2013,7,11,986,NA,1,NA
23,PP1,ml,467,38,72,0.49,2013,7,11,986,NA,1,NA
23,PP1,ml,469,40,76,0.49,2013,7,11,986,NA,1,NA
23,PP1,ml,472,42,81,0.48,2013,7,11,986,NA,1,NA
23,PP1,ml,474,44,86,0.48,2013,7,11,986,NA,1,NA
23,PP1,ml,476,46,91,0.47,2013,7,11,986,NA,1,NA
23,PP1,ml,478,48,96,0.47,2013,7,11,986,NA,1,NA
23,PP1,ml,481,50,100,0.47,2013,7,11,986,NA,1,NA
23,PP1,my_no_lit,485,0,0,0,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,486,0,4,0,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,483,0,9,0,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,483,2,14,-0.16,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,483,2,19,-0.13,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,483,2,24,-0.1,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,483,2,28,-0.08,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,484,2,33,-0.06,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,483,2,38,-0.05,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,488,0,43,0,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,498,6,48,0.12,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,505,13,52,0.24,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,509,20,57,0.33,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,513,26,62,0.4,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,517,32,67,0.45,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,521,38,72,0.5,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,524,43,76,0.53,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,528,48,81,0.55,2013,7,12,985,NA,1,NA
23,PP1,my_no_lit,536,54,86,0.59,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,402,0,0,0,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,403,0,4,0,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,403,0,9,0,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,403,1,14,0.06,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,402,0,19,0.02,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,403,0,24,0.03,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,405,2,28,0.07,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,402,1,33,0.03,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,404,1,38,0.03,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,411,5,43,0.11,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,419,11,48,0.22,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,424,17,52,0.31,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,428,23,57,0.37,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,430,28,62,0.42,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,431,31,67,0.44,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,430,34,72,0.44,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,431,36,76,0.44,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,434,38,81,0.44,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,435,40,86,0.44,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,441,43,91,0.44,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,441,45,96,0.44,2013,7,12,985,NA,1,NA
23,PP1,con_no_lit,452,50,100,0.46,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,464,0,0,0,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,472,0,4,0,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,476,0,9,0,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,480,15,14,0.97,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,484,18,19,0.89,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,487,21,24,0.83,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,491,24,28,0.81,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,495,28,33,0.8,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,499,32,38,0.79,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,502,35,43,0.78,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,506,39,48,0.76,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,510,43,52,0.76,2013,7,12,985,NA,1,NA
25,PP1,con_nor_lit,543,58,57,0.95,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,433,0,0,0,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,438,0,4,0,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,458,0,9,0,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,460,29,14,1.94,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,454,25,19,1.24,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,455,23,24,0.9,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,458,22,28,0.74,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,460,23,33,0.64,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,462,24,38,0.58,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,464,24,43,0.54,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,467,26,48,0.51,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,469,28,52,0.5,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,471,30,57,0.49,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,474,32,62,0.48,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,476,34,67,0.48,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,479,36,72,0.47,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,482,38,76,0.47,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,485,41,81,0.47,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,487,44,86,0.47,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,489,46,91,0.47,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,492,49,96,0.47,2013,7,12,985,NA,1,NA
25,PP1,con_no_lit,495,51,100,0.48,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,477,0,0,0,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,483,0,4,0,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,489,0,9,0,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,492,15,14,1.03,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,496,19,19,0.92,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,498,21,24,0.82,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,501,23,28,0.76,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,504,26,33,0.72,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,507,28,38,0.69,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,509,30,43,0.66,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,512,32,48,0.64,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,513,34,52,0.61,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,512,35,57,0.57,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,512,35,62,0.52,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,514,35,67,0.49,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,516,36,72,0.47,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,519,37,76,0.45,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,519,38,81,0.44,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,522,39,86,0.42,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,523,40,91,0.41,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,526,42,96,0.41,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,529,44,100,0.41,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,532,46,105,0.41,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,535,48,110,0.41,2013,7,12,985,NA,1,NA
25,PP1,so_no_lit,537,50,115,0.41,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,420,0,0,0,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,434,0,4,0,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,440,0,9,0,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,444,23,14,1.53,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,449,27,19,1.33,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,453,30,24,1.19,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,458,34,28,1.13,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,463,38,33,1.08,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,468,43,38,1.05,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,473,48,43,1.04,2013,7,12,985,NA,1,NA
25,PP1,my_no_lit,473,50,48,0.99,2013,7,12,985,NA,1,NA
25,PP1,ml,393,0,0,0,2013,7,12,985,NA,1,NA
25,PP1,ml,396,0,4,0,2013,7,12,985,NA,1,NA
25,PP1,ml,399,0,9,0,2013,7,12,985,NA,1,NA
25,PP1,ml,400,7,14,0.47,2013,7,12,985,NA,1,NA
25,PP1,ml,401,8,19,0.4,2013,7,12,985,NA,1,NA
25,PP1,ml,404,10,24,0.39,2013,7,12,985,NA,1,NA
25,PP1,ml,406,12,28,0.4,2013,7,12,985,NA,1,NA
25,PP1,ml,403,11,33,0.31,2013,7,12,985,NA,1,NA
25,PP1,ml,451,35,38,0.87,2013,7,12,985,NA,1,NA
25,PP1,ml,453,52,43,1.13,2013,7,12,985,NA,1,NA
1,PP1,con_nor_lit,456,0,0,0,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,458,0,4,0,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,462,0,9,0,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,466,9,14,0.62,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,470,13,19,0.68,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,470,15,24,0.61,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,467,13,28,0.45,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,470,14,33,0.4,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,474,16,38,0.39,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,477,19,43,0.41,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,479,21,48,0.41,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,484,24,52,0.44,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,489,28,57,0.47,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,491,32,62,0.49,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,495,36,67,0.5,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,500,40,72,0.53,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,502,44,76,0.54,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,507,48,81,0.56,2015,2,26,987,NA,1,NA
1,PP1,con_nor_lit,512,53,86,0.58,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,451,0,0,0,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,455,0,4,0,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,457,0,9,0,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,458,6,14,0.43,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,459,7,19,0.37,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,461,9,24,0.35,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,462,10,28,0.33,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,463,11,33,0.32,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,465,12,38,0.31,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,466,14,43,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,467,15,48,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,470,17,52,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,471,18,57,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,473,20,62,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,474,21,67,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,476,23,72,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,477,24,76,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,480,26,81,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,480,27,86,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,482,29,91,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,484,31,96,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,486,32,100,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,487,34,105,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,489,36,110,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,491,37,115,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,492,39,120,0.3,2015,2,26,987,NA,1,NA
1,PP1,con_no_lit,495,41,124,0.31,2015,2,26,987,NA,1,NA
1,PP1,ml,417,0,0,0,2015,2,26,987,NA,1,NA
1,PP1,ml,421,0,4,0,2015,2,26,987,NA,1,NA
1,PP1,ml,423,0,9,0,2015,2,26,987,NA,1,NA
1,PP1,ml,424,6,14,0.45,2015,2,26,987,NA,1,NA
1,PP1,ml,425,7,19,0.37,2015,2,26,987,NA,1,NA
1,PP1,ml,427,8,24,0.34,2015,2,26,987,NA,1,NA
1,PP1,ml,428,9,28,0.32,2015,2,26,987,NA,1,NA
1,PP1,ml,429,11,33,0.3,2015,2,26,987,NA,1,NA
1,PP1,ml,431,12,38,0.3,2015,2,26,987,NA,1,NA
1,PP1,ml,432,13,43,0.29,2015,2,26,987,NA,1,NA
1,PP1,ml,434,15,48,0.3,2015,2,26,987,NA,1,NA
1,PP1,ml,436,17,52,0.3,2015,2,26,987,NA,1,NA
1,PP1,ml,438,19,57,0.31,2015,2,26,987,NA,1,NA
1,PP1,ml,439,20,62,0.31,2015,2,26,987,NA,1,NA
1,PP1,ml,441,22,67,0.31,2015,2,26,987,NA,1,NA
1,PP1,ml,443,24,72,0.31,2015,2,26,987,NA,1,NA
1,PP1,ml,445,26,76,0.31,2015,2,26,987,NA,1,NA
1,PP1,ml,447,28,81,0.32,2015,2,26,987,NA,1,NA
1,PP1,ml,449,30,86,0.32,2015,2,26,987,NA,1,NA
1,PP1,ml,451,32,91,0.33,2015,2,26,987,NA,1,NA
1,PP1,ml,453,34,96,0.33,2015,2,26,987,NA,1,NA
1,PP1,ml,455,36,100,0.33,2015,2,26,987,NA,1,NA
1,PP1,ml,457,38,105,0.34,2015,2,26,987,NA,1,NA
1,PP1,ml,459,40,110,0.34,2015,2,26,987,NA,1,NA
1,PP1,ml,461,42,115,0.34,2015,2,26,987,NA,1,NA
1,PP1,ml,463,44,120,0.34,2015,2,26,987,NA,1,NA
1,PP1,ml,465,46,124,0.35,2015,2,26,987,NA,1,NA
3,PP1,con_nor_lit,498,0,0,0,2015,2,26,987,NA,1,NA
3,PP1,con_nor_lit,499,0,4,0,2015,2,26,987,NA,1,NA
3,PP1,con_nor_lit,501,0,9,0,2015,2,26,987,NA,1,NA
3,PP1,con_nor_lit,504,5,14,0.38,2015,2,26,987,NA,1,NA
3,PP1,con_nor_lit,506,8,19,0.4,2015,2,26,987,NA,1,NA
3,PP1,con_nor_lit,508,10,24,0.4,2015,2,26,987,NA,1,NA
3,PP1,con_nor_lit,510,12,28,0.4,2015,2,26,987,NA,1,NA
