Tree ID,stem tag grouping,Pv. Tag No,tree_tag,T1,T2,X,Y,Family,Species,Tree Notes,density,WD Type,database_id,DBH0,dbh,DPOMtMinus1,DBH2,DBH3,DBH4,POM0,POM,F1,F2,F3,F4,LI,CI,CF,height_m,F5,Height Broken At,Census Notes,census_database_id,census_date,plot_code,census_date2,year,month,day
750637,NA,NA,1,1,NA,3.2,3.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,2248733,152,152,NA,152,152,152,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750646,NA,NA,10,1,NA,7.9,17.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,2248742,689,689,NA,689,689,689,NA,1300,c,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750647,NA,NA,11,1,NA,1.5,0.5,Fabaceae,Pentaclethra macrophylla,NA,NA,WDSpecies,2248743,353,344,NA,344,344,344,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750638,NA,NA,2,1,NA,8.25,6,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,2248734,392,392,NA,392,392,392,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750639,NA,NA,3,1,NA,15.3,12.8,Malvaceae,Cola lizae,NA,NA,WDGenus,2248735,300,300,NA,300,300,300,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750640,NA,NA,4,1,NA,9.75,15.6,Malvaceae,Cola lizae,NA,NA,WDGenus,2248736,211,211,NA,211,211,211,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750641,NA,NA,5,1,NA,10,16.5,Malvaceae,Cola lizae,NA,NA,WDGenus,2248737,361,361,NA,361,361,361,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750642,NA,NA,6,1,NA,10.15,16.8,Rubiaceae,Corynanthe mayumbensis,NA,NA,WDGenus,2248738,125,113,NA,113,113,113,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750643,NA,NA,7,1,NA,12.4,18.7,Annonaceae,Uvariastrum pierreanum,NA,NA,WDFamily,2248739,169,151,NA,151,151,151,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750644,NA,NA,8,1,NA,10.9,18.7,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,2248740,171,171,NA,171,171,171,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
1598588,NA,NA,844,1,NA,NA,NA,Indet,Indet indet,NA,NA,WDPlot,4137756,NA,364,NA,364,364,364,NA,1300,a,1,0,4,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
1598589,NA,NA,845,1,NA,NA,NA,Indet,Indet indet,NA,NA,WDPlot,NA,NA,NA,NA,NA,NA,NA,NA,NA,,NA,NA,NA,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750645,NA,NA,9,1,NA,9.8,17.5,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,2248741,244,234,NA,234,234,234,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750718,NA,NA,87,10,NA,30,18,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,2248814,146,136,NA,136,136,136,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750719,NA,NA,88,10,NA,26,16.5,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,2248815,389,375,NA,375,375,375,NA,2760,ah,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750720,NA,NA,89,10,NA,26,16.5,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,2248816,388,372,NA,372,372,372,NA,2870,ah,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750721,NA,NA,90,10,NA,26.1,16.6,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,2248817,374,364,NA,364,364,364,NA,2730,ah,1,0,2,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750722,NA,NA,91,10,NA,23.5,14.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248818,205,205,NA,205,205,205,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750723,NA,NA,92,10,NA,21.5,8,Passifloraceae,Barteria fistulosa,NA,NA,WDPlot,2248819,122,122,NA,122,122,122,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750724,NA,NA,93,10,NA,38,11.5,Annonaceae,Xylopia quintasii,NA,NA,WDSpecies,2248820,281,281,NA,281,281,281,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750725,NA,NA,94,10,NA,37,15.5,Irvingiaceae,Desbordesia glaucescens,NA,NA,WDSpecies,2248821,638,622,NA,622,622,622,NA,1800,bfh,1,0,1,NA,NA,NA,NA,NA,NA,b @ 23,4646,2011.452,XXX_02,20110614,2011,6,14
750726,NA,NA,95,10,NA,38,9.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248822,197,183,NA,183,183,183,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750727,NA,NA,96,10,NA,37,35,Ebenaceae,Diospyros piscatoria,NA,NA,WDGenus,2248823,156,156,NA,156,156,156,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750728,NA,NA,97,10,NA,37.5,0.5,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,2248824,788,767,NA,767,767,767,NA,2490,ah,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750729,NA,NA,98,10,NA,31,2.5,Passifloraceae,Barteria fistulosa,NA,NA,WDPlot,2248825,116,107,NA,107,107,107,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750731,NA,NA,100,11,NA,42.5,3.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248827,128,111,NA,111,111,111,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750732,NA,NA,101,11,NA,42,8,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,2248828,426,412,NA,412,412,412,NA,2350,c,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750733,NA,NA,102,11,NA,43,8,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,2248829,339,270,NA,270,270,270,NA,1710,gm,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750734,NA,NA,103,11,NA,42.5,13,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248830,209,190,NA,190,190,190,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750735,NA,NA,104,11,NA,40.5,13,Malvaceae,Cola lizae,NA,NA,WDGenus,2248831,264,264,NA,264,264,264,NA,1660,ah,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750736,NA,NA,105,11,NA,40.5,13,Malvaceae,Cola lizae,NA,NA,WDGenus,2248832,215,207,NA,207,207,207,NA,2000,ah,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750737,NA,NA,106,11,NA,40,15,Irvingiaceae,Irvingia grandifolia,NA,NA,WDSpecies,2248833,1185,1185,NA,1185,1185,1185,NA,3100,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750741,NA,NA,430,11,NA,55.5,12,Ochnaceae,Testulea gabonensis,NA,NA,WDSpecies,2248837,1089,1089,NA,1089,1089,1089,NA,3360,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750743,NA,NA,432,11,NA,59.5,13.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,2248839,289,271,NA,271,271,271,NA,1350,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750738,NA,NA,434,11,NA,48,9,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,2248834,630,630,NA,630,630,630,NA,2930,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750740,NA,NA,437,11,NA,55.5,8.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,2248836,193,193,NA,193,193,193,NA,1120,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750739,NA,NA,597,11,NA,49.5,9,Olacaceae,Strombosiopsis tetrandra,NA,NA,WDSpecies,2248835,296,296,NA,296,296,296,NA,3230,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750744,NA,NA,754,11,NA,60,12.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,2248840,162,162,NA,162,162,162,NA,1380,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750742,NA,NA,755,11,NA,57.5,12.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,2248838,735,735,NA,735,735,735,NA,3630,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750745,NA,NA,757,11,NA,59.5,10,Malvaceae,Cola lizae,NA,NA,WDGenus,2248841,209,192,NA,192,192,192,NA,1500,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750747,NA,NA,758,11,NA,60.5,10,Sapindaceae,Ganophyllum giganteum,NA,NA,WDSpecies,2248843,275,265,NA,265,265,265,NA,3570,a,1,0,2,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750746,NA,NA,841,11,NA,48,12.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,2248842,1017,1017,NA,1017,1017,1017,NA,4250,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750730,NA,NA,99,11,NA,41,0,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248826,175,164,NA,164,164,164,NA,2100,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750753,NA,NA,107,12,NA,51,27.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,2248849,111,111,NA,111,111,111,NA,1310,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750756,NA,NA,108,12,NA,47,33,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248852,224,216,NA,216,216,216,NA,1300,b,1,0,7,NA,NA,NA,NA,NA,NA,b @ 13m,4646,2011.452,XXX_02,20110614,2011,6,14
750757,NA,NA,109,12,NA,47,33.5,Malvaceae,Cola lizae,NA,NA,WDGenus,2248853,281,281,NA,281,281,281,NA,2550,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750758,NA,NA,110,12,NA,47,34,Irvingiaceae,Desbordesia glaucescens,NA,NA,WDSpecies,2248854,1047,1047,NA,1047,1047,1047,NA,3400,f,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750755,NA,NA,422,12,NA,52,36.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248851,351,351,NA,351,351,351,NA,1280,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750754,NA,NA,426,12,NA,53.5,32.5,Annonaceae,Polyalthia suaveolens,NA,NA,WDSpecies,2248850,245,245,NA,245,245,245,NA,1820,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750748,NA,NA,427,12,NA,45,20.5,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,2248844,247,235,NA,235,235,235,NA,2940,ah,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750751,NA,NA,750,12,NA,43.5,23.5,Malvaceae,Cola lizae,NA,NA,WDGenus,2248847,351,351,NA,351,351,351,NA,1340,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750752,NA,NA,763,12,NA,44.5,30,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,2248848,383,383,NA,383,383,383,NA,1860,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750749,NA,NA,842,12,NA,45,20.5,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,2248845,128,115,NA,115,115,115,NA,3200,ah,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750750,NA,NA,843,12,NA,45,20.5,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,2248846,236,226,NA,226,226,226,NA,3280,ah,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750759,NA,NA,111,13,NA,48,40,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248855,415,407,NA,407,407,407,NA,3000,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750760,NA,NA,112,13,NA,48,46.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248856,191,191,NA,191,191,191,NA,2420,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750761,NA,NA,113,13,NA,49.5,47.5,Malvaceae,Cola lizae,NA,NA,WDGenus,2248857,184,174,NA,174,174,174,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750762,NA,NA,114,13,NA,47,51,Malvaceae,Cola lizae,NA,NA,WDGenus,2248858,171,171,NA,171,171,171,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750763,NA,NA,116,14,NA,52.5,66,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,2248859,279,264,NA,264,264,264,NA,2770,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750764,NA,NA,117,14,NA,46,63,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,2248860,217,207,NA,207,207,207,NA,2980,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750765,NA,NA,118,14,NA,43,62.5,Annonaceae,Xylopia aethiopica,NA,NA,WDSpecies,2248861,260,260,NA,260,260,260,NA,2550,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750766,NA,NA,119,14,NA,49,68.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,2248862,209,189,NA,189,189,189,NA,1860,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750767,NA,NA,120,14,NA,49,68.5,Rubiaceae,Porterandia cladantha,NA,NA,WDFamily,2248863,261,261,NA,261,261,261,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750768,NA,NA,121,14,NA,47,72.5,Cannabaceae,Celtis tessmannii,NA,NA,WDSpecies,2248864,416,404,NA,404,404,404,NA,1770,c,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750769,NA,NA,122,14,NA,42.5,72,Passifloraceae,Paropsia grewioides,NA,NA,WDPlot,2248865,150,150,NA,150,150,150,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750770,NA,NA,123,14,NA,40.5,79.5,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,2248866,162,162,NA,162,162,162,NA,1300,b,1,0,0,NA,NA,NA,NA,NA,NA,b @ 7m,4646,2011.452,XXX_02,20110614,2011,6,14
750771,NA,NA,124,14,NA,50,77.5,Sapindaceae,Ganophyllum giganteum,NA,NA,WDSpecies,2248867,846,846,NA,846,846,846,NA,1860,cz,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750772,NA,NA,126,14,NA,55,74,Rubiaceae,Corynanthe mayumbensis,NA,NA,WDGenus,2248868,128,111,NA,111,111,111,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750773,NA,NA,127,14,NA,57.5,59,Malvaceae,Cola lizae,NA,NA,WDGenus,2248869,147,135,NA,135,135,135,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750774,NA,NA,129,14,NA,55,76.5,Ebenaceae,Diospyros viridicans,NA,NA,WDGenus,2248870,233,227,NA,227,227,227,NA,3030,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750775,NA,NA,130,14,NA,57.5,76.5,Irvingiaceae,Irvingia grandifolia,NA,NA,WDSpecies,2248871,1112,1112,NA,1112,1112,1112,NA,2350,f,1,0,0,NA,NA,NA,NA,NA,NA,Measured on butteress,4646,2011.452,XXX_02,20110614,2011,6,14
750776,NA,NA,131,14,NA,52,79,Meliaceae,Trichilia prieuriana,NA,NA,WDGenus,2248872,124,124,NA,124,124,124,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750777,NA,NA,132,15,NA,58.5,82.5,Ebenaceae,Diospyros dendo,NA,NA,WDSpecies,2248873,125,125,NA,125,125,125,NA,1300,ah,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750778,NA,NA,133,15,NA,47.5,86,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,2248874,167,167,NA,167,167,167,NA,2980,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750779,NA,NA,134,15,NA,46,93,Annonaceae,Xylopia quintasii,NA,NA,WDSpecies,2248875,100,100,NA,100,100,100,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750782,NA,NA,136,15,NA,44,98.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,2248878,138,122,NA,122,122,122,NA,1760,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750785,NA,NA,141,17,NA,76.5,78,Malvaceae,Cola lizae,NA,NA,WDGenus,2248881,221,161,NA,161,161,161,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750858,NA,NA,142,17,NA,72,76,Euphorbiaceae,Plagiostyles africana,NA,NA,WDSpecies,2248954,493,493,NA,493,493,493,NA,3800,hmz,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750786,NA,NA,143,17,NA,67,64.5,Fabaceae,Pterocarpus soyauxii,NA,NA,WDSpecies,2248882,826,806,NA,806,806,806,NA,2800,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750787,NA,NA,144,17,NA,69.5,62.5,Malvaceae,Cola lizae,NA,NA,WDGenus,2248883,357,343,NA,343,343,343,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750788,NA,NA,145,17,NA,74,67,Anacardiaceae,Trichoscypha acuminata,NA,NA,WDGenus,2248884,101,101,NA,101,101,101,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750789,NA,NA,147,17,NA,66,66,Olacaceae,Strombosia zenkeri,NA,NA,WDGenus,2248885,363,363,NA,363,363,363,NA,2600,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750790,NA,NA,149,18,NA,60.5,54.5,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,2248886,120,120,NA,120,120,120,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750791,NA,NA,150,18,NA,62.5,49.5,Ochnaceae,Lophira alata,NA,NA,WDSpecies,2248887,770,770,NA,770,770,770,NA,2800,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750792,NA,NA,151,19,NA,69,55.5,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,2248888,156,156,NA,156,156,156,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750793,NA,NA,152,19,NA,75,57.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,2248889,208,191,NA,191,191,191,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750794,NA,NA,153,19,NA,71.5,27.5,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,2248890,213,207,NA,207,207,207,NA,1300,b,1,0,1,NA,NA,NA,NA,NA,NA,b @ 16m,4646,2011.452,XXX_02,20110614,2011,6,14
750795,NA,NA,154,19,NA,70,24.5,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,2248891,373,373,NA,373,373,373,NA,1980,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750796,NA,NA,155,19,NA,76,22.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,2248892,197,182,NA,182,182,182,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750797,NA,NA,156,19,NA,68.5,20.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248893,136,136,NA,136,136,136,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750798,NA,NA,157,19,NA,64,20.5,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,2248894,250,250,NA,250,250,250,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750800,NA,NA,419,19,NA,62.5,25,Fabaceae,Pterocarpus soyauxii,NA,NA,WDSpecies,2248896,1285,1285,NA,1285,1285,1285,NA,3200,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750799,NA,NA,759,19,NA,62,21.5,Annonaceae,Enantia chlorantha,NA,NA,WDFamily,2248895,213,213,NA,213,213,213,NA,1080,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750648,NA,NA,12,2,NA,4,20.5,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248744,535,529,NA,529,529,529,NA,2200,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750649,NA,NA,13,2,NA,3.5,24,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248745,344,344,NA,344,344,344,NA,2650,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750650,NA,NA,14,2,NA,16.5,22.5,Lauraceae,Hypodaphnis zenkeri,NA,NA,WDFamily,2248746,283,275,NA,275,275,275,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750651,NA,NA,15,2,NA,16.5,31.5,Euphorbiaceae,Maprounea membranacea,NA,NA,WDFamily,2248747,246,246,NA,246,246,246,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750652,NA,NA,16,2,NA,10.5,30,Ochnaceae,Lophira alata,NA,NA,WDSpecies,2248748,127,121,NA,121,121,121,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750653,NA,NA,17,2,NA,7,32,Arecaceae,Elaeis guineensis,NA,NA,WDPlot,2248749,286,271,NA,271,271,271,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750654,NA,NA,18,2,NA,14.5,37,Ebenaceae,Diospyros polystemon,NA,NA,WDGenus,2248750,339,323,NA,323,323,323,NA,1300,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750655,NA,NA,19,2,NA,14.5,35,Lauraceae,Beilschmiedia fulva,NA,NA,WDGenus,2248751,106,94,NA,94,94,94,NA,1300,a,1,0,7,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750656,NA,NA,20,2,NA,16.5,31,Burseraceae,Dacryodes buettneri,NA,NA,WDSpecies,2248752,639,639,NA,639,639,639,NA,2470,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750657,NA,NA,21,2,NA,19.5,34.5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,2248753,141,141,NA,141,141,141,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750658,NA,NA,22,2,NA,16,38.5,Olacaceae,Ongokea gore,NA,NA,WDSpecies,2248754,644,644,NA,644,644,644,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750802,NA,NA,160,20,NA,73.5,5,Ebenaceae,Diospyros suaveolens,NA,NA,WDGenus,2248898,133,133,NA,133,133,133,NA,1300,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750803,NA,NA,161,20,NA,73,5.5,Irvingiaceae,Desbordesia indet,NA,NA,WDGenus,2248899,346,346,NA,346,346,346,NA,2270,a,1,0,0,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
750804,NA,NA,162,20,NA,73.5,57.5,Ochnaceae,Testulea gabonensis,NA,NA,WDSpecies,2248900,829,788,NA,788,788,788,NA,3500,a,1,0,1,NA,NA,NA,NA,NA,NA,,4646,2011.452,XXX_02,20110614,2011,6,14
