"Tree ID","stem tag grouping","Pv. Tag No","tree_tag","T1","T2","X","Y","Family","Species","Subspecies","Variety","Recommended Family","Recommended Species","Recommended Subspecies","Recommended Variety","Tree Notes","density","WD Type","database_id","DBH0","dbh","DPOMtMinus1","DBH2","DBH3","DBH4","POM0","POM","F1","F2","F3","F4","LI","CI","CF","height_m","F5","Height Broken At","Census Notes","census_database_id","census_date","plot_code","census_date2","year","month","day"
1162371,NA,"","436",23,NA,41,85,"Meliaceae","Trichilia megalantha",NA,NA,"Meliaceae","Trichilia megalantha",NA,NA,"",0.4825,"WDGenus",4538869,237,237,NA,237,237,237,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162372,NA,"","437",23,NA,44,88,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",4538870,197,197,NA,197,197,197,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,13,"b13 checked","7855","2017.178","BOB_01","20170306","2017","03","06"
1162373,NA,"","438",23,NA,47,89,"Malvaceae","Triplochiton scleroxylon",NA,NA,"Malvaceae","Triplochiton scleroxylon",NA,NA,"",0.3345,"WDSpecies",4538871,202,202,NA,202,202,202,NA,1300,"c","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162374,NA,"","439",23,NA,47,93,"Malvaceae","Cola nitida",NA,NA,"Malvaceae","Cola nitida",NA,NA,"",0.601095238,"WDGenus",4538872,202,202,NA,202,202,202,NA,1300,"z","1",0,"0",NA,NA,NA,NA,NA,NA,"diseasee","7855","2017.178","BOB_01","20170306","2017","03","06"
1162375,NA,"","440",23,NA,49,94,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",4538873,140,140,NA,140,140,140,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,6,"b6","7855","2017.178","BOB_01","20170306","2017","03","06"
1761335,NA,"530","440.1",23,NA,45,98,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",4538967,116,116,NA,116,116,116,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162376,NA,"","441",23,NA,45,97,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",4538874,187,187,NA,187,187,187,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162377,NA,"","442",23,NA,41,98,"Fabaceae","Piptadeniastrum africanum",NA,NA,"Fabaceae","Piptadeniastrum africanum",NA,NA,"",0.605086957,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162378,NA,"","443",23,NA,57,93,"Malvaceae","Ceiba pentandra",NA,NA,"Malvaceae","Ceiba pentandra",NA,NA,"",0.280642857,"WDSpecies",4538876,195,195,NA,195,195,195,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,6,"b6","7855","2017.178","BOB_01","20170306","2017","03","06"
1761336,NA,"531","443.1",23,NA,57,57,"Malvaceae","Cola gigantea",NA,NA,"Malvaceae","Cola gigantea",NA,NA,"",0.48,"WDSpecies",4538968,113,113,NA,113,113,113,NA,1300,"bm","1",0,"0",NA,NA,NA,NA,NA,8,"b8","7855","2017.178","BOB_01","20170306","2017","03","06"
1162379,NA,"","444",23,NA,59,90,"Fabaceae","Albizia zygia",NA,NA,"Fabaceae","Albizia zygia",NA,NA,"",0.493666667,"WDSpecies",4538877,201,201,NA,201,201,201,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162380,NA,"","445",23,NA,59.5,90,"Cannabaceae","Celtis zenkeri",NA,NA,"Cannabaceae","Celtis zenkeri",NA,NA,"",0.6085,"WDSpecies",4538878,304,304,NA,304,304,304,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162381,NA,"","446",23,NA,53,84,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",4538879,207,207,NA,207,207,207,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"checked","7855","2017.178","BOB_01","20170306","2017","03","06"
1162382,NA,"","447",23,NA,53,81,"Fabaceae","Baphia nitida",NA,NA,"Fabaceae","Baphia nitida",NA,NA,"",0.559,"WDSpecies",4538880,103,103,NA,103,103,103,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162383,NA,"","448",24,NA,60,83,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538881,143,143,NA,143,143,143,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"checked","7855","2017.178","BOB_01","20170306","2017","03","06"
1162384,NA,"","449",24,NA,62,81,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538882,162,162,NA,162,162,162,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162385,NA,"","450",24,NA,67,84,"Sapindaceae","Blighia sapida",NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"",0.762,"WDSpecies",4538883,112,112,NA,112,112,112,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162386,NA,"","451",24,NA,70,86,"Malvaceae","Triplochiton scleroxylon",NA,NA,"Malvaceae","Triplochiton scleroxylon",NA,NA,"",0.3345,"WDSpecies",4538884,210,210,NA,210,210,210,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"missing tag, replaced","7855","2017.178","BOB_01","20170306","2017","03","06"
1162387,NA,"","452",24,NA,71,86.5,"Fabaceae","Albizia zygia",NA,NA,"Fabaceae","Albizia zygia",NA,NA,"",0.493666667,"WDSpecies",4538885,167,167,NA,167,167,167,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162388,NA,"","453",24,NA,67,89,"Lamiaceae","Vitex indet",NA,NA,"Lamiaceae","Vitex indet",NA,NA,"",0.44512,"WDGenus",4538886,116,116,NA,116,116,116,NA,1500,"b","1",0,"0",NA,NA,NA,NA,NA,4,"old b4","7855","2017.178","BOB_01","20170306","2017","03","06"
1162389,NA,"","454",24,NA,66,93,"Fabaceae","Albizia zygia",NA,NA,"Fabaceae","Albizia zygia",NA,NA,"",0.493666667,"WDSpecies",4538887,162,162,NA,162,162,162,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162390,NA,"","455",24,NA,62.5,96,"Malvaceae","Triplochiton scleroxylon",NA,NA,"Malvaceae","Triplochiton scleroxylon",NA,NA,"",0.3345,"WDSpecies",4538888,227,227,NA,227,227,227,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162391,NA,"","456",24,NA,62.5,98.5,"Moraceae","Ficus exasperata",NA,NA,"Moraceae","Ficus exasperata",NA,NA,"",0.449625,"WDGenus",4538889,191,191,NA,191,191,191,NA,1300,"bf","1",0,"0",NA,NA,NA,NA,NA,6,"b6 resprout","7855","2017.178","BOB_01","20170306","2017","03","06"
1707755,NA,"532","456.1",24,NA,82,98.5,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",4538899,137,137,NA,137,137,137,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"now 456.1","7855","2017.178","BOB_01","20170306","2017","03","06"
1761338,NA,"","456.2",24,NA,80.25,97,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",4538970,127,127,NA,127,127,127,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,8,"b8","7855","2017.178","BOB_01","20170306","2017","03","06"
1162392,NA,"","457",24,NA,64,98.5,"Rubiaceae","Morinda lucida",NA,NA,"Rubiaceae","Morinda lucida",NA,NA,"",0.69565607,"WDFamily",4538890,121,121,NA,121,121,121,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1707756,NA,"533","457.1",24,NA,85,99,"Indet","Indet indet",NA,NA,"Indet","Indet indet",NA,NA,"",0.560204727,"WDPlot",4538900,178,178,NA,178,178,178,NA,1300,"bc","1",0,"0",NA,NA,NA,NA,NA,6,"now 457.1","7855","2017.178","BOB_01","20170306","2017","03","06"
1707757,NA,"534","457.2",24,NA,72,99.5,"Euphorbiaceae","Discoglypremna caloneura",NA,NA,"Euphorbiaceae","Discoglypremna caloneura",NA,NA,"",0.3396,"WDSpecies",4538901,148,148,NA,148,148,148,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,8,"now 457.2","7855","2017.178","BOB_01","20170306","2017","03","06"
1162393,NA,"","458",24,NA,69,95,"Fabaceae","Albizia zygia",NA,NA,"Fabaceae","Albizia zygia",NA,NA,"",0.493666667,"WDSpecies",4538891,132,132,NA,132,132,132,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,6,"b6","7855","2017.178","BOB_01","20170306","2017","03","06"
1162394,NA,"","459",24,NA,73,93,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538892,469,469,NA,469,469,469,NA,3100,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1761339,NA,"","459.1",24,NA,75,95,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",4538971,109,109,NA,109,109,109,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162395,NA,"","460",24,NA,79.5,96,"Fabaceae","Albizia zygia",NA,NA,"Fabaceae","Albizia zygia",NA,NA,"",0.493666667,"WDSpecies",4538893,118,118,NA,118,118,118,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162396,NA,"","461",24,NA,76,93,"Fabaceae","Berlinia confusa",NA,NA,"Fabaceae","Berlinia confusa",NA,NA,"",0.602,"WDSpecies",4538894,184,184,NA,184,184,184,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162397,NA,"","462",24,NA,77,91,"Meliaceae","Trichilia prieuriana",NA,NA,"Meliaceae","Trichilia prieuriana",NA,NA,"",0.4825,"WDGenus",4538895,155,155,NA,155,155,155,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1761337,NA,"","462.1",24,NA,79.5,83,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538969,102,102,NA,102,102,102,NA,1300,"bn","1",0,"0",NA,NA,NA,NA,NA,NA,"cut at 1.4","7855","2017.178","BOB_01","20170306","2017","03","06"
1162398,NA,"","463",24,NA,69,92,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",4538896,183,183,NA,183,183,183,NA,1300,"bm","1",0,"0",NA,NA,NA,NA,NA,8,"b8","7855","2017.178","BOB_01","20170306","2017","03","06"
1162399,NA,"","464",24,NA,71.5,89,"Fabaceae","Baphia nitida",NA,NA,"Fabaceae","Baphia nitida",NA,NA,"",0.559,"WDSpecies",4538897,126,126,NA,126,126,126,NA,1300,"c","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162400,NA,"","465",24,NA,67,82,"Urticaceae","Musanga cecropioides",NA,NA,"Urticaceae","Musanga cecropioides",NA,NA,"",0.242833333,"WDSpecies",4538898,0,0,NA,0,0,0,NA,0,"0","ap",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162401,NA,"","466",25,NA,81,81,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"Lecythidaceae","Petersianthus macrocarpus",NA,NA,"",0.6765,"WDSpecies",4538902,1002,1002,NA,1002,1002,1002,NA,2500,"z","1",0,"0",NA,NA,NA,37.55,4,NA,"tag missing 1131@1.3","7855","2017.178","BOB_01","20170306","2017","03","06"
1162402,NA,"","467",25,NA,81,84,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",4538903,143,143,NA,143,143,143,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162403,NA,"","468",25,NA,82,85,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",4538904,131,131,NA,131,131,131,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162404,NA,"","469",25,NA,88,83.5,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538905,136,136,NA,136,136,136,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1761340,NA,"","469.1",25,NA,81,91,"Fabaceae","Baphia nitida",NA,NA,"Fabaceae","Baphia nitida",NA,NA,"",0.559,"WDSpecies",4538972,107,107,NA,107,107,107,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162405,NA,"","470",25,NA,88,87,"Fabaceae","Baphia nitida",NA,NA,"Fabaceae","Baphia nitida",NA,NA,"",0.559,"WDSpecies",4538906,110,110,NA,110,110,110,NA,1300,"c","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162406,NA,"","471",25,NA,80,94.5,"Fabaceae","Albizia zygia",NA,NA,"Fabaceae","Albizia zygia",NA,NA,"",0.493666667,"WDSpecies",4538907,128,128,NA,128,128,128,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162407,NA,"","472",25,NA,81.5,96,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538908,114,114,NA,114,114,114,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162408,NA,"","473",25,NA,86,99,"Simaroubaceae","Hannoa klaineana",NA,NA,"Simaroubaceae","Hannoa klaineana",NA,NA,"",0.310041667,"WDFamily",4538909,391,391,NA,391,391,391,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"tag missing, replaced","7855","2017.178","BOB_01","20170306","2017","03","06"
1162409,NA,"","474",25,NA,91.5,95,"Fabaceae","Hymenostegia afzelii",NA,NA,"Fabaceae","Hymenostegia afzelii",NA,NA,"",0.824,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162410,NA,"","475",25,NA,91.5,94,"Pandaceae","Microdesmis puberula",NA,NA,"Pandaceae","Microdesmis puberula",NA,NA,"",0.565,"WDFamily",4538910,109,109,NA,109,109,109,NA,1300,"bcf","1",0,"0",NA,NA,NA,NA,NA,4,"b4","7855","2017.178","BOB_01","20170306","2017","03","06"
1162411,NA,"","476",25,NA,94.5,94.5,"Fabaceae","Distemonanthus benthamianus",NA,NA,"Fabaceae","Distemonanthus benthamianus",NA,NA,"",0.604571429,"WDSpecies",4538911,151,151,NA,151,151,151,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162412,NA,"","477",25,NA,95,94,"Fabaceae","Baphia pubescens",NA,NA,"Fabaceae","Baphia pubescens",NA,NA,"",0.772,"WDGenus",4538912,101,101,NA,101,101,101,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162413,NA,"","478",25,NA,93,90,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538913,147,147,NA,147,147,147,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162414,NA,"","479",25,NA,98,90,"Meliaceae","Trichilia monadelpha",NA,NA,"Meliaceae","Trichilia monadelpha",NA,NA,"",0.467,"WDSpecies",4538914,275,275,NA,275,275,275,NA,1300,"m","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162415,NA,"","480",25,NA,99,90.5,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162416,NA,"","481",25,NA,98,82,"Meliaceae","Trichilia prieuriana",NA,NA,"Meliaceae","Trichilia prieuriana",NA,NA,"",0.4825,"WDGenus",4538915,178,178,NA,178,178,178,NA,1300,"m","1",0,"2",NA,NA,NA,NA,NA,NA,"checked, AB2017: check D in field","7855","2017.178","BOB_01","20170306","2017","03","06"
1720674,NA,"","1801",26,NA,NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"",0.762,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720675,NA,"","1802",26,NA,NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"",0.791666667,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720676,NA,"","1803",26,NA,NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720677,NA,"","1804",26,NA,NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"Malvaceae","Nesogordonia papaverifera",NA,NA,"",0.645,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720678,NA,"","1805",26,NA,NA,NA,"Fabaceae","Albizia adianthifolia",NA,NA,"Fabaceae","Albizia adianthifolia",NA,NA,"",0.5075,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720679,NA,"","1806",26,NA,NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"Malvaceae","Cola caricifolia",NA,NA,"",0.601095238,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720680,NA,"","1808",26,NA,NA,NA,"Fabaceae","Amphimas pterocarpoides",NA,NA,"Fabaceae","Amphimas pterocarpoides",NA,NA,"",0.617428571,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720681,NA,"","1809",26,NA,NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720682,NA,"","1810",26,NA,NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720683,NA,"","1810",26,NA,NA,NA,"Indet","Indet indet",NA,NA,"Indet","Indet indet",NA,NA,"",0.560204727,"WDPlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720684,NA,"","1811",26,NA,NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720686,NA,"","1812",26,NA,NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"Apocynaceae","Funtumia elastica",NA,NA,"",0.424,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720685,NA,"","1812",26,NA,NA,NA,"Simaroubaceae","Hannoa klaineana",NA,NA,"Simaroubaceae","Hannoa klaineana",NA,NA,"",0.310041667,"WDFamily",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720687,NA,"","1813",26,NA,NA,NA,"Fabaceae","Albizia ferruginea",NA,NA,"Fabaceae","Albizia ferruginea",NA,NA,"",0.494333333,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720688,NA,"","1815",26,NA,NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"Fabaceae","Bussea occidentalis",NA,NA,"",0.791666667,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720689,NA,"","1816",26,NA,NA,NA,"Malvaceae","Triplochiton scleroxylon",NA,NA,"Malvaceae","Triplochiton scleroxylon",NA,NA,"",0.3345,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720690,NA,"","1817",26,NA,NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"Sapindaceae","Blighia sapida",NA,NA,"",0.762,"WDSpecies",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1720691,NA,"","Close to 1805",26,NA,NA,NA,"Indet","Indet indet",NA,NA,"Indet","Indet indet",NA,NA,"",0.560204727,"WDPlot",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162001,NA,"","60",3,NA,41,1,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538509,211,211,NA,211,211,211,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162002,NA,"","61",3,NA,41,1.5,"Fabaceae","Albizia zygia",NA,NA,"Fabaceae","Albizia zygia",NA,NA,"",0.493666667,"WDSpecies",4538510,527,527,NA,527,527,527,NA,1300,"a","1",0,"0",NA,NA,NA,33.75,4,NA,"previously not measured @1.3?","7855","2017.178","BOB_01","20170306","2017","03","06"
1162003,NA,"","62",3,NA,44,1,"Fabaceae","Baphia pubescens",NA,NA,"Fabaceae","Baphia pubescens",NA,NA,"",0.772,"WDGenus",4538511,120,120,NA,120,120,120,NA,1300,"a","1",0,"0",NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162004,NA,"","63",3,NA,43,4,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538512,427,427,492,492,427,460,NA,3400,"a","1",0,"60",NA,NA,NA,NA,NA,NA,"592@1.3 likely this is a typo and it is 492","7855","2017.178","BOB_01","20170306","2017","03","06"
1162005,NA,"","64",3,NA,44,6.5,"Rubiaceae","Aidia genipiflora",NA,NA,"Rubiaceae","Aidia genipiflora",NA,NA,"",0.824,"WDGenus",4538513,305,305,NA,305,305,305,NA,1300,"b","1",0,"0",NA,NA,NA,NA,NA,8,"b8","7855","2017.178","BOB_01","20170306","2017","03","06"
1162006,NA,"","65",3,NA,45,6.5,"Fabaceae","Daniellia ogea",NA,NA,"Fabaceae","Daniellia ogea",NA,NA,"",0.430571429,"WDSpecies",4538514,137,137,NA,137,137,137,NA,1300,"s","1",0,"0",NA,NA,NA,NA,NA,NA,"checked GP: Presume c1 and c2 was measured with strangler, now without?","7855","2017.178","BOB_01","20170306","2017","03","06"
1162007,NA,"","66",3,NA,50,2,"Malvaceae","Sterculia oblonga",NA,NA,"Malvaceae","Sterculia oblonga",NA,NA,"",0.51425,"WDGenus",4538515,494,494,540,540,494,517,NA,2700,"a","1",0,"60",NA,NA,NA,NA,NA,NA,"previous pom = buttress, 540@1.9","7855","2017.178","BOB_01","20170306","2017","03","06"
1162008,NA,"","67",3,NA,51,3,"Apocynaceae","Rauvolfia vomitoria",NA,NA,"Apocynaceae","Rauvolfia vomitoria",NA,NA,"",0.465333333,"WDGenus",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","7855","2017.178","BOB_01","20170306","2017","03","06"
1162009,NA,"","68",3,NA,47,9,"Cannabaceae","Celtis mildbraedii",NA,NA,"Cannabaceae","Celtis mildbraedii",NA,NA,"",0.593833333,"WDSpecies",4538516,588,588,NA,588,588,588,NA,3300,"a","1",0,"0",NA,NA,NA,39.95,4,NA,"previous pom 3.3","7855","2017.178","BOB_01","20170306","2017","03","06"
